Price,Year,Mileage,City,State,Vin,Make,Model
18900,2016,22187,Salt Lake City, UT,19UDE2F38GA018980,Acura,ILXAutomatic
12290,2013,83691,Duluth, GA,JH4CU2F66DC010656,Acura,TSX5-Speed
18488,2014,29118,Greensboro, NC,JH4CU2F4XEC001135,Acura,TSX5-Speed
15995,2012,41016,Rochelle Park, NJ,JH4CU2F46CC026451,Acura,TSXAutomatic
18300,2015,31895,McKinney, TX,19VDE1F35FE004841,Acura,ILX5-Speed
17777,2014,38026,Tampa, FL,JH4CU2F83EC005904,Acura,TSXSpecial
16995,2015,40981,Egg Harbor, NJ,19VDE1F38FE000685,Acura,ILX5-Speed
18998,2014,28546,Duluth, GA,JH4CU2F45EC006050,Acura,TSX5-Speed
13999,2013,58385,Overland Park, KS,19VDE3F74DE302275,Acura,ILXHybrid
12495,2012,84549,Downers Grove, IL,JH4CU2F41CC003028,Acura,TSXAutomatic
17500,2015,36843,Pasadena, CA,19VDE1F37FE002170,Acura,ILX5-Speed
18998,2014,21556,Wichita, KS,JH4CU2F42EC005826,Acura,TSX5-Speed
18027,2015,27447,Cincinnati, OH,19VDE1F33FE003865,Acura,ILX5-Speed
15950,2015,39562,Richardson, TX,19VDE1F37FE000662,Acura,ILX5-Speed
11995,2009,53116,Manassas, VA,JH4CU26629C029034,Acura,TSX4dr
15969,2015,56112,Henderson, NV,19VDE1F39FE009489,Acura,ILX5-Speed
22000,2017,853,Chicago, IL,19UDE2F31HA011418,Acura,ILXAutomatic
12995,2012,66915,Savannah, GA,JH4CU2F43CC027699,Acura,TSXAutomatic
15995,2014,48017,Waterbury, CT,JH4CU2F43EC005799,Acura,TSX5-Speed
16975,2015,31786,Chicago, IL,19VDE1F51FE007172,Acura,ILX5-Speed
14995,2010,25830,Wantagh, NY,JH4CU2F64AC003281,Acura,TSX4dr
15761,2011,42083,Lisle, IL,JH4CU2F65BC017188,Acura,TSX4dr
21800,2017,7675,Newport News, VA,19UDE2F39HA007455,Acura,ILXAutomatic
17455,2014,30656,West Park, FL,JH4CU2F42EC004448,Acura,TSX5-Speed
14642,2012,63190,Merriam, KS,JH4CU2F49CC000815,Acura,TSXAutomatic
9876,2009,93336,Frederick, MD,JH4CU26629C031429,Acura,TSX4dr
18250,2015,34738,Dublin, OH,19VDE1F36FE005142,Acura,ILX5-Speed
17990,2014,24426,Canton, MA,JH4CU2F45EC003942,Acura,TSX5-Speed
21298,2017,2302,Plantation, FL,19UDE2F39HA009870,Acura,ILXAutomatic
15883,2013,50991,Wappingers Falls, NY,JH4CU2F43DC000343,Acura,TSX5-Speed
13490,2013,52573,Miami, FL,19VDE2E59DE000331,Acura,ILX6-Speed
16977,2014,36713,Lodi, NJ,JH4CU2F6XEC001931,Acura,TSX5-Speed
22000,2017,1459,Chicago, IL,19UDE2F3XHA011904,Acura,ILXAutomatic
15397,2014,55836,Plymouth Meeting, PA,JH4CU2F49EC005371,Acura,TSX5-Speed
18032,2015,24636,Plantation, FL,19VDE1F30FE006433,Acura,ILX5-Speed
19300,2015,16953,Duluth, GA,19VDE1F30FE010238,Acura,ILX5-Speed
15985,2015,39981,Des Plaines, IL,19VDE1F31FE004027,Acura,ILX5-Speed
10398,2010,81862,Land O Lakes, FL,JH4CU2F68AC039412,Acura,TSX4dr
18490,2015,30808,Virginia Beach, VA,19VDE1F3XFE005967,Acura,ILX5-Speed
17445,2015,30597,Jenkintown, PA,19VDE1F37FE000354,Acura,ILX5-Speed
18991,2014,19837,Elmhurst, IL,JH4CU2F89EC004613,Acura,TSXSpecial
16998,2014,19520,VIRGINIA BEACH, VA,19VDE1F33EE011253,Acura,ILX5-Speed
14988,2013,39361,Creve Coeur, MO,19VDE1F59DE016943,Acura,ILX5-Speed
12998,2012,77834,Loves Park, IL,JH4CU2F47CC030590,Acura,TSXAutomatic
16550,2012,36693,Alexandria, VA,JH4CU2F46CC030029,Acura,TSXAutomatic
12999,2012,68203,Alpharetta, GA,JH4CU2F49CC004850,Acura,TSXAutomatic
13000,2012,68212,Hasbrouck Heights, NJ,JH4CU2F44CC022642,Acura,TSXAutomatic
14990,2014,61490,Lawrenceville, GA,JH4CU2F81EC003262,Acura,TSXSpecial
17187,2014,26684,Tulsa, OK,19VDE1F56EE002712,Acura,ILX5-Speed
14000,2012,65700,Dallas, TX,JH4CU2F61CC013009,Acura,TSXAutomatic
16999,2015,28489,Hartford, CT,19VDE1F38FE001514,Acura,ILX5-Speed
16994,2015,33871,Palo Alto, CA,19VDE1F33FE001176,Acura,ILX5-Speed
18152,2014,40494,Duluth, GA,JH4CU2F49EC005399,Acura,TSX5-Speed
9990,2008,70244,Raleigh, NC,JH4CL96878C003931,Acura,TSX4dr
17497,2015,22523,Antioch, TN,19VDE1F3XFE006889,Acura,ILX5-Speed
11000,2009,66692,Canton, OH,JH4CU26699C026826,Acura,TSX4dr
14999,2015,49670,North Miami, FL,19VDE1F36FE006050,Acura,ILX5-Speed
15730,2015,43906,Buford, GA,19VDE1F39FE001277,Acura,ILX5-Speed
16800,2014,39959,Long Island City, NY,JH4CU2F42EC000271,Acura,TSX5-Speed
16499,2015,50388,Cambridge, MA,19VDE1F75FE006236,Acura,ILX5-Speed
16000,2014,32139,Linden, NJ,19VDE1F74EE004220,Acura,ILX5-Speed
18588,2014,29878,Gaithersburg, MD,JH4CU2F41EC001640,Acura,TSX5-Speed
17970,2014,38570,San Antonio, TX,JH4CU2F63EC001060,Acura,TSX5-Speed
11500,2009,81872,Plano, TX,JH4CU26629C003386,Acura,TSX4dr
10600,2012,97661,Duluth, GA,JH4CU2E85CC023349,Acura,TSXManual
14995,2015,81859,Brentwood, TN,19VDE1F36FE006310,Acura,ILX5-Speed
16500,2014,35723,Doral, FL,19VDE1F54EE001252,Acura,ILX5-Speed
18700,2015,21949,Fallston, MD,19VDE1F39FE007984,Acura,ILX5-Speed
9990,2012,105292,DAVIE, FL,JH4CU2F46CC006958,Acura,TSXAutomatic
17395,2014,33354,Bountiful, UT,JH4CU2E80EC001388,Acura,TSXSpecial
15599,2015,43113,Longwood, FL,19VDE1F30FE004004,Acura,ILX5-Speed
16995,2014,38182,Bountiful, UT,JH4CU2F85EC000400,Acura,TSXSpecial
17500,2015,39201,Pasadena, CA,19VDE1F35FE006184,Acura,ILX5-Speed
15400,2015,59647,Westmont, IL,19VDE1F38FE008396,Acura,ILX5-Speed
14995,2013,36190,Temple Hills, MD,19VDE1F78DE021052,Acura,ILX5-Speed
15988,2013,59297,Corpus Christi, TX,JH4CU2F44DC006829,Acura,TSX5-Speed
13991,2012,86719,Wichita, KS,JH4CU2F48CC024555,Acura,TSXAutomatic
14999,2011,50532,Cockeysville, MD,JH4CU2F60BC010200,Acura,TSX4dr
13438,2012,73739,Flemington, NJ,JH4CU2F49CC014388,Acura,TSXAutomatic
16988,2014,30698,City of Industry, CA,19VDE1F71EE012534,Acura,ILX5-Speed
17996,2015,27174,Ardmore, OK,19VDE1F38FE001108,Acura,ILX5-Speed
16997,2013,31051,MADISON, WI,JH4CU2F46DC011398,Acura,TSX5-Speed
18000,2015,38178,McKinney, TX,19VDE1F33FE010279,Acura,ILX5-Speed
16979,2015,39511,Salisbury, NC,19VDE1F37FE002248,Acura,ILX5-Speed
15799,2015,43859,Hialeah, FL,19VDE1F33FE007513,Acura,ILX5-Speed
18425,2014,13303,Torrance, CA,19VDE2E58EE000029,Acura,ILX6-Speed
9555,2008,84559,Jenkintown, PA,JH4CL96938C015079,Acura,TSX4dr
13200,2013,75570,Alpharetta, GA,JH4CU2F63DC006032,Acura,TSX5-Speed
13999,2014,74602,Derby, CT,JH4CU2F41EC006045,Acura,TSX5-Speed
14999,2013,54098,Alexandria, VA,JH4CU2F46DC007237,Acura,TSX5-Speed
15950,2011,40846,Doylestown, PA,JH4CU2F68BC003138,Acura,TSX4dr
17895,2015,36071,Rockwall, TX,19VDE1F31FE002701,Acura,ILX5-Speed
16995,2015,39534,Wappingers Falls, NY,19VDE1F39FE003899,Acura,ILX5-Speed
15790,2013,48038,Virginia Beach, VA,19VDE1F76DE018912,Acura,ILX5-Speed
17800,2014,51757,Tulsa, OK,JH4CU2F40EC005386,Acura,TSX5-Speed
16598,2014,35918,Groton, CT,19VDE1F5XEE006794,Acura,ILX5-Speed
15991,2013,43904,Laurel, MD,19VDE1F31DE016305,Acura,ILX5-Speed
17900,2014,46736,Overland Park, KS,JH4CU2F43EC000652,Acura,TSX5-Speed
16275,2015,38701,Union City, GA,19VDE1F36FE000572,Acura,ILX5-Speed
17496,2015,21077,North Miami, FL,19VDE1F3XFE007878,Acura,ILX5-Speed
16990,2015,30176,Jacksonville, FL,19VDE1F31FE007008,Acura,ILX5-Speed
18390,2015,35089,Chamblee, GA,19VDE1F35FE002023,Acura,ILX5-Speed
18500,2014,20943,Baltimore, MD,JH4CU2F41EC005820,Acura,TSX5-Speed
10153,2010,101436,St. Petersburg, FL,JH4CU2F62AC020662,Acura,TSX4dr
18349,2015,30799,Duluth, GA,19VDE1F36FE006842,Acura,ILX5-Speed
16969,2014,37781,Hoffman Estates, IL,19VDE1F72EE013451,Acura,ILX5-Speed
18891,2014,26055,Olive Branch, MS,JH4CU2F41EC004599,Acura,TSX5-Speed
14492,2012,59790,Irving, TX,JH4CU2F44CC013973,Acura,TSXAutomatic
17878,2015,34279,Costa Mesa, CA,19VDE1F38FE006471,Acura,ILX5-Speed
17995,2015,18373,Wall, NJ,19VDE1F3XFE002356,Acura,ILX5-Speed
16999,2015,27427,North Miami, FL,19VDE1F36FE006694,Acura,ILX5-Speed
16485,2015,36584,Springfield, VA,19VDE1F33FE010511,Acura,ILX5-Speed
17750,2013,39076,Citrus Heights, CA,JH4CU2F46DC003074,Acura,TSX5-Speed
8499,2012,124553,Tampa, FL,JH4CU2F48CC011272,Acura,TSXAutomatic
21297,2017,5311,Plantation, FL,19UDE2F30HA009563,Acura,ILXAutomatic
18990,2012,23099,Portland, OR,JH4CU2F66CC031084,Acura,TSXAutomatic
15991,2013,49787,Elmhurst, IL,JH4CU2F47DC014259,Acura,TSX5-Speed
14998,2013,47367,Wichita, KS,19VDE1F56DE001901,Acura,ILX5-Speed
19999,2014,21232,Lynnwood, WA,JH4CU2F43EC005852,Acura,TSX5-Speed
16995,2015,40522,Latham, NY,19VDE1F33FE001937,Acura,ILX5-Speed
14994,2014,55293,Fort Pierce, FL,19VDE1F77EE008214,Acura,ILX5-Speed
10980,2010,93967,Clearwater, FL,JH4CU2F63AC043951,Acura,TSX4dr
8888,2008,100528,Freehold, NJ,JH4CL96948C009601,Acura,TSX4dr
16165,2015,40850,Charlotte, NC,19VDE1F3XFE005869,Acura,ILX5-Speed
15986,2012,34876,Southborogh, MA,JH4CU2F48CC022434,Acura,TSXAutomatic
19495,2016,9516,Midway City, CA,19UDE2F35GA017429,Acura,ILXAutomatic
17650,2015,23171,Laurel, MD,19VDE1F38FE000217,Acura,ILX5-Speed
16987,2014,31633,Phoenix, AZ,19VDE1F51EE004917,Acura,ILX5-Speed
18362,2015,14809,VIRGINIA BEACH, VA,19VDE1F33FE003882,Acura,ILX5-Speed
12000,2011,87378,Abilene, TX,JH4CU2F68BC001681,Acura,TSX4dr
14395,2013,54046,Hackettstown, NJ,19VDE1F76DE000362,Acura,ILX5-Speed
15999,2012,45966,Gastonia, NC,JH4CU2F87CC026865,Acura,TSXAutomatic
11700,2013,87748,Wilkes-Barre, PA,19VDE1F39DE016312,Acura,ILX5-Speed
9191,2007,94682,Oklahoma City, OK,JH4CL96867C001103,Acura,TSX4dr
17498,2015,35169,Groton, CT,19VDE1F32FE000830,Acura,ILX5-Speed
12991,2010,52629,Saint James, NY,JH4CU2F67AC006790,Acura,TSX4dr
15459,2014,51160,Groton, CT,19VDE1F33EE005517,Acura,ILX5-Speed
20700,2016,5279,Brookfield, WI,19UDE2F3XGA019404,Acura,ILXAutomatic
17994,2015,30822,Arlington, TX,19VDE1F52FE004913,Acura,ILX5-Speed
20500,2014,17459,Falls Church, VA,JH4CU2F81EC002273,Acura,TSXSpecial
17750,2015,39958,Citrus Heights, CA,19VDE1F3XFE000865,Acura,ILX5-Speed
15900,2014,36246,Chestrland, OH,19VDE1F79EE012846,Acura,ILX5-Speed
9499,2010,96458,West Bridgewater, MA,JH4CU2F64AC020193,Acura,TSX4dr
11880,2012,100498,West Caldwell, NJ,JH4CU2F40CC007703,Acura,TSXAutomatic
16794,2015,39537,Palo Alto, CA,19VDE1F31FE001919,Acura,ILX5-Speed
18900,2015,38361,Meridian, MS,19VDE1F38FE000184,Acura,ILX5-Speed
17999,2015,25491,Concord, CA,19VDE1F57FE005667,Acura,ILX5-Speed
21500,2017,14024,Falls Church, VA,19UDE2F3XHA007528,Acura,ILXAutomatic
15799,2012,49243,McDonough, GA,JH4CU2F61CC024477,Acura,TSXAutomatic
17995,2015,19896,Bethlehem, PA,19VDE1F39FE000856,Acura,ILX5-Speed
17288,2014,35613,Arlington, TX,19VDE1F7XEE000401,Acura,ILX5-Speed
12200,2010,76895,Round Rock, TX,JH4CU2F67AC012542,Acura,TSX4dr
16995,2015,31942,Bronx, NY,19VDE1F35FE005259,Acura,ILX5-Speed
17885,2015,21250,Des Plaines, IL,19VDE1F33FE004594,Acura,ILX5-Speed
18897,2015,9086,Miami, FL,19VDE1F32FE002383,Acura,ILX5-Speed
8999,2010,102816,Portsmouth, VA,JH4CU2F64AC042078,Acura,TSX4dr
18485,2014,15988,Rochelle Park, NJ,19VDE1F5XEE009212,Acura,ILX5-Speed
13970,2013,51345,Marietta, GA,19VDE1F70DE006674,Acura,ILX5-Speed
17991,2015,29983,Minneapolis, MN,19VDE1F36FE002676,Acura,ILX5-Speed
16445,2015,38819,Chantilly, VA,19VDE1F70FE002854,Acura,ILX5-Speed
17851,2015,31757,Ardmore, OK,19VDE1F34FE006306,Acura,ILX5-Speed
18800,2013,24524,Westmont, IL,JH4CU2F68DC006754,Acura,TSX5-Speed
18811,2015,27428,Duluth, GA,19VDE1F31FE010152,Acura,ILX5-Speed
17500,2015,35046,Verona, NJ,19VDE1F54FE007635,Acura,ILX5-Speed
16995,2015,41050,Hackettstown, NJ,19VDE1F34FE006032,Acura,ILX5-Speed
18346,2014,31185,Springfield, NJ,JH4CU2F46EC000676,Acura,TSX5-Speed
18500,2014,42008,Overland Park, KS,JH4CU2F46EC003819,Acura,TSX5-Speed
14990,2014,48041,Kennesaw, GA,19VDE1F38EE014701,Acura,ILX5-Speed
11000,2008,62015,Pasadena, CA,JH4CL96888C005607,Acura,TSX4dr
18600,2015,26615,Fallston, MD,19VDE1F56FE004624,Acura,ILX5-Speed
18988,2014,27318,Kahului, HI,JH4CU2F46EC000709,Acura,TSX5-Speed
15887,2012,49456,Denver, CO,JH4CU2F42CC022462,Acura,TSXAutomatic
8590,2012,138129,Highland Park, IL,JH4CU2F47CC000571,Acura,TSXAutomatic
18712,2015,29960,Scranton, PA,19VDE1F54FE007697,Acura,ILX5-Speed
17352,2014,31144,Arlington, TX,19VDE1F70EE009320,Acura,ILX5-Speed
18485,2015,22958,Jenkintown, PA,19VDE1F75FE001747,Acura,ILX5-Speed
18491,2015,31801,Marietta, GA,19VDE1F53FE004497,Acura,ILX5-Speed
18751,2015,41154,Laurel, MD,19VDE1F7XFE002733,Acura,ILX5-Speed
13290,2013,62478,Miami, FL,19VDE1F51DE009629,Acura,ILX5-Speed
17690,2014,25914,Golden Valley, MN,19VDE1F77EE005068,Acura,ILX5-Speed
16295,2015,49988,Hackettstown, NJ,19VDE1F35FE003530,Acura,ILX5-Speed
16488,2014,48100,Tempe, AZ,JH4CU2F48EC001201,Acura,TSX5-Speed
15997,2015,45115,Plantation, FL,19VDE2E53FE000151,Acura,ILX6-Speed
16900,2015,41328,Oklahoma City, OK,19VDE1F37FE004579,Acura,ILX5-Speed
19995,2015,25762,Brentwood, TN,19VDE1F33FE006698,Acura,ILX5-Speed
17900,2015,32100,Watertown, CT,19VDE1F30FE003015,Acura,ILX5-Speed
17999,2014,30055,Santa Ana, CA,JH4CU2F88EC000813,Acura,TSXSpecial
16738,2014,44714,Duluth, GA,19VDE1F75EE008602,Acura,ILX5-Speed
18999,2015,9214,Willimantic, CT,19VDE1F32FE001282,Acura,ILX5-Speed
15900,2012,48134,Boise, ID,JH4CU2F49CC006520,Acura,TSXAutomatic
10980,2010,92512,Plano, TX,JH4CU2F61AC021687,Acura,TSX4dr
18500,2015,24676,Doral, FL,19VDE1F38FE000086,Acura,ILX5-Speed
16124,2014,35348,Roswell, GA,19VDE1F7XEE014749,Acura,ILX5-Speed
18200,2015,36559,Austin, TX,19VDE1F31FE001869,Acura,ILX5-Speed
18488,2013,15929,Woodinville, WA,JH4CU2F50DC800106,Acura,TSXPremium
16697,2015,37200,Duluth, GA,19VDE1F39FE000775,Acura,ILX5-Speed
10595,2012,102408,Gahanna, OH,JH4CU2F40CC006390,Acura,TSXAutomatic
10498,2010,101054,Edmond, OK,JH4CU2F6XAC039783,Acura,TSX4dr
17987,2014,33240,Tracy, CA,JH4CU2F40EC002133,Acura,TSX5-Speed
11994,2009,75778,Ellicott City, MD,JH4CU26639C031553,Acura,TSX4dr
16997,2013,34007,Temecula, CA,JH4CU2F80DC011190,Acura,TSXSpecial
9220,2008,112708,Encinitas, CA,JH4CL96978C019541,Acura,TSX4dr
8995,2010,104632,Virginia Beach, VA,JH4CU2F6XAC009814,Acura,TSX4dr
16390,2015,41085,Temple Hills, MD,19VDE1F35FE005455,Acura,ILX5-Speed
16000,2012,60274,Wilmington, NC,JH4CU2F4XCC002931,Acura,TSXAutomatic
17492,2015,39148,Arlington, TX,19VDE1F33FE002716,Acura,ILX5-Speed
16977,2013,26712,Ashland, OR,19VDE1F54DE017191,Acura,ILX5-Speed
22000,2017,10007,Falls Church, VA,19UDE2F3XHA010946,Acura,ILXAutomatic
14995,2011,56938,Green Bay, WI,JH4CU2F64BC018168,Acura,TSX4dr
19000,2016,37578,Falls Church, VA,19UDE2F33GA022872,Acura,ILXAutomatic
17892,2015,40137,Duluth, GA,19VDE1F31FE000074,Acura,ILX5-Speed
15895,2013,41864,Montgomeryville, PA,19VDE1F72DE000522,Acura,ILX5-Speed
13900,2014,78361,Ellisville, MO,19VDE1F7XEE007221,Acura,ILX5-Speed
15795,2013,48865,Midlothian, IL,JH4CU2F44DC003493,Acura,TSX5-Speed
9989,2011,105905,Bel Air, MD,JH4CU2F6XBC008082,Acura,TSX4dr
17590,2015,26956,Hyattsville, MD,19VDE1F31FE003248,Acura,ILX5-Speed
14998,2013,58519,Santa Ana, CA,JH4CU2F43DC013108,Acura,TSX5-Speed
18089,2014,25437,Dublin, OH,19VDE1F74EE008915,Acura,ILX5-Speed
20989,2015,6989,Virginia Beach, VA,19VDE1F75FE004969,Acura,ILX5-Speed
17877,2015,29474,Radcliff, KY,19VDE1F34FE000182,Acura,ILX5-Speed
18000,2015,39296,Frederick, MD,19VDE2E59FE000218,Acura,ILX6-Speed
16450,2015,41568,Plainville, CT,19VDE1F32FE008877,Acura,ILX5-Speed
15985,2010,45484,Spokane Valley, WA,JH4CU2F61AC043558,Acura,TSX4dr
17490,2013,43203,Savannah, GA,JH4CU2F62DC008354,Acura,TSX5-Speed
16987,2014,25812,Raleigh, NC,19VDE1F56EE000801,Acura,ILX5-Speed
10555,2011,106224,Chantilly, VA,JH4CU2F6XBC014514,Acura,TSX4dr
17999,2014,25280,Newton, NJ,19VDE2E55EE000795,Acura,ILX6-Speed
16440,2015,41054,Newnan, GA,19VDE1F33FE004045,Acura,ILX5-Speed
15487,2014,47178,Ontario, OR,19VDE1F56EE009854,Acura,ILX5-Speed
14858,2015,73548,Jacksonville, Fl,19VDE1F34FE006936,Acura,ILX5-Speed
16980,2015,34735,Fairfax, VA,19VDE1F31FE001578,Acura,ILX5-Speed
18000,2015,34900,Tustin, CA,19VDE1F39FE005717,Acura,ILX5-Speed
18500,2015,30848,Macon, GA,19VDE1F32FE006109,Acura,ILX5-Speed
12591,2014,88107,Timonium, MD,19VDE1F34EE009253,Acura,ILX5-Speed
11444,2009,89445,Everett, WA,JH4CU26609C002544,Acura,TSX4dr
21395,2016,6406,Ellicott City, MD,19UDE2F39GA023248,Acura,ILXAutomatic
18988,2015,14051,Scarsdale, NY,19VDE1F38FE000539,Acura,ILX5-Speed
17591,2015,32397,Dallas, TX,19VDE1F30FE002298,Acura,ILX5-Speed
13491,2012,68651,Roswell, GA,JH4CU2F44CC013911,Acura,TSXAutomatic
7849,2007,96769,Henderson, NV,JH4CL96867C011291,Acura,TSX4dr
11999,2010,69456,Fullerton, CA,JH4CU2F6XAC028475,Acura,TSX4dr
17890,2015,24007,Temple Hills, MD,19VDE1F39FE007287,Acura,ILX5-Speed
17000,2015,50755,Pasadena, CA,19VDE1F33FE001114,Acura,ILX5-Speed
19995,2017,15890,Woodside, NY,19UDE2F71HA001152,Acura,ILXPremium
14857,2015,60552,Ocala, FL,19VDE1F76FE004964,Acura,ILX5-Speed
19725,2014,29649,Overland Park, KS,JH4CU2F82EC005604,Acura,TSXSpecial
14993,2013,69146,Wappingers Falls, NY,JH4CU2F66DC002055,Acura,TSX5-Speed
18900,2015,21407,Doral, FL,19VDE1F30FE002687,Acura,ILX5-Speed
16998,2014,33627,Arlington, TX,19VDE1F57EE006056,Acura,ILX5-Speed
11999,2010,69794,Placentia, CA,JH4CU2F63AC037549,Acura,TSX4dr
16993,2014,36753,Orlando, FL,19VDE1F74EE006579,Acura,ILX5-Speed
22500,2017,3319,Peoria, AZ,19UDE2F32HA008155,Acura,ILXAutomatic
17554,2015,38308,Kirkland, WA,19VDE1F39FE002929,Acura,ILX5-Speed
13155,2010,56089,Columbia, SC,JH4CU2F68AC042973,Acura,TSX4dr
5413,2009,140500,Chicago, IL,JH4CU26629C006482,Acura,TSX4dr
12399,2009,62459,Jacksonville, FL,JH4CU26699C030083,Acura,TSX4dr
16887,2013,38340,Lynbrook, NY,JH4CU2F66DC011046,Acura,TSX5-Speed
19246,2015,30015,Chamblee, GA,19VDE1F3XFE000722,Acura,ILX5-Speed
18600,2014,32174,Dundalk, MD,JH4CU2F40EC001371,Acura,TSX5-Speed
17922,2015,35584,East Stroudsburg, PA,19VDE1F32FE009477,Acura,ILX5-Speed
19998,2016,16233,Indianapolis, IN,19UDE2F30GA011246,Acura,ILXAutomatic
6988,2007,114699,San Antonio, TX,JH4CL96847C008339,Acura,TSX4dr
9929,2010,111216,Hoffman Estates, IL,JH4CU2F65AC001216,Acura,TSX4dr
17000,2015,35649,Louisville, KY,19VDE1F34FE001199,Acura,ILX5-Speed
12572,2010,77800,Littleton, CO,JH4CU2F69AC035661,Acura,TSX4dr
16995,2013,36046,Hooksett, NH,JH4CU2F48DC004579,Acura,TSX5-Speed
8998,2005,73406,Burlington, MA,JH4CL96935C003820,Acura,TSXAutomatic
15298,2014,50321,Tracy, CA,19VDE1F37EE013233,Acura,ILX5-Speed
14995,2013,42678,Memphis, TN,19VDE1F51DE016158,Acura,ILX5-Speed
17999,2015,23752,West Park, FL,19VDE1F54FE004637,Acura,ILX5-Speed
7995,2008,101588,Miami, FL,JH4CL96808C001776,Acura,TSX4dr
17995,2015,23844,Union City, NJ,19VDE1F71FE005147,Acura,ILX5-Speed
17400,2015,31060,Ephrata, PA,19VDE1F37FE005716,Acura,ILX5-Speed
18700,2015,24769,Doral, FL,19VDE1F31FE002018,Acura,ILX5-Speed
21353,2014,21869,Murphy, NC,JH4CU2F69EC002617,Acura,TSX5-Speed
16700,2015,39578,Linden, NJ,19VDE1F37FE002976,Acura,ILX5-Speed
21955,2017,3894,Canton, CT,19UDE2F39HA008427,Acura,ILXAutomatic
17499,2015,29973,Montebello, CA,19VDE1F39FE008603,Acura,ILX5-Speed
13813,2013,70828,Garland, TX,19VDE1F54DE001167,Acura,ILX5-Speed
19875,2014,26592,Chapel Hill, NC,JH4CU2F45EC004119,Acura,TSX5-Speed
14976,2013,45776,Shreveport, LA,19VDE1F30DE007255,Acura,ILX5-Speed
17988,2015,33663,Fort Worth, TX,19VDE1F35FE002927,Acura,ILX5-Speed
12991,2010,82267,Springfield, MO,JH4CU2F65AC016167,Acura,TSX4dr
15996,2015,45359,North Miami, FL,19VDE1F39FE008827,Acura,ILX5-Speed
9810,2009,117446,Knoxville, TN,JH4CU26629C021256,Acura,TSX4dr
19213,2014,37388,Colorado Springs, CO,JH4CU2F4XEC000602,Acura,TSX5-Speed
18900,2013,22425,Verona, NJ,JH4CU2F69DC011185,Acura,TSX5-Speed
16995,2013,34136,Everett, WA,19VDE3F39DE302172,Acura,ILXHybrid
18095,2015,23256,Bethlehem, PA,19VDE1F33FE008824,Acura,ILX5-Speed
21479,2016,950,Brooklyn, NY,19UDE2F83GA005632,Acura,ILXAutomatic
16999,2015,42208,Concord, CA,19VDE1F34FE000179,Acura,ILX5-Speed
17400,2014,23088,Ephrata, PA,19VDE2E5XEE000601,Acura,ILX6-Speed
18991,2015,29500,Duluth, GA,19VDE1F35FE009831,Acura,ILX5-Speed
18969,2014,20214,Hoffman Estates, IL,19VDE1F71EE010928,Acura,ILX5-Speed
21987,2017,3222,Plantation, FL,19UDE2F33HA010271,Acura,ILXAutomatic
18980,2015,31473,Westminster, CO,19VDE1F34FE003910,Acura,ILX5-Speed
18999,2016,36973,Cambridge, MA,19UDE2F70GA015994,Acura,ILXAutomatic
18500,2015,28707,Sanford, FL,19VDE1F34FE007911,Acura,ILX5-Speed
22500,2017,4671,Chicago, IL,19UDE2F38HA011819,Acura,ILXAcuraWatch
17494,2015,42131,Arlington, TX,19VDE1F58FE003975,Acura,ILX5-Speed
14995,2011,44084,Phoenix, AZ,JH4CU2F65BC004408,Acura,TSX4dr
17990,2015,34733,Spokane Valley, WA,19VDE1F58FE003801,Acura,ILX5-Speed
5995,2009,135311,Savannah, GA,JH4CU26629C015862,Acura,TSX4dr
19554,2016,27781,New Castle, DE,19UDE2F33GA013007,Acura,ILXAutomatic
18700,2013,39160,Tucson, AZ,JH4CU2F45DC006127,Acura,TSX5-Speed
17748,2014,36887,Raleigh, NC,JH4CU2F47EC002095,Acura,TSX5-Speed
7989,2007,94232,Falls Church, VA,JH4CL96937C013461,Acura,TSX4dr
19599,2015,14440,Verona, NJ,19VDE1F34FE002577,Acura,ILX5-Speed
7995,2010,119995,Levittown, PA,JH4CU2F68AC000674,Acura,TSX4dr
15533,2013,42232,Schaumburg, IL,19VDE1F57DE017055,Acura,ILX5-Speed
18500,2015,28818,Denver, CO,19VDE1F70FE007049,Acura,ILX5-Speed
16750,2015,57483,Citrus Heights, CA,19VDE1F32FE003145,Acura,ILX5-Speed
18500,2015,32215,South Charleston, WV,19VDE1F32FE004800,Acura,ILX5-Speed
16990,2015,37166,Chicago, IL,19VDE1F38FE001464,Acura,ILX5-Speed
16999,2013,29729,Savannah, GA,19VDE1F55DE019287,Acura,ILX5-Speed
18000,2015,37495,Tustin, CA,19VDE1F32FE005428,Acura,ILX5-Speed
18295,2015,27463,Rochester, NY,19VDE1F37FE004677,Acura,ILX5-Speed
18998,2015,23015,Honolulu, HI,19VDE1F37FE001200,Acura,ILX5-Speed
15500,2015,55507,Union City, GA,19VDE1F37FE002203,Acura,ILX5-Speed
18500,2015,40265,McKinney, TX,19VDE1F57FE010691,Acura,ILX5-Speed
19890,2015,24478,Chamblee, GA,19VDE1F38FE002453,Acura,ILX5-Speed
18798,2015,25718,Roswell, GA,19VDE1F39FE001215,Acura,ILX5-Speed
14748,2012,59181,Fishers, IN,JH4CU2F45CC016428,Acura,TSXAutomatic
17695,2015,29279,Bedford, OH,19VDE1F75FE005569,Acura,ILX5-Speed
4950,2006,142587,Littleton, CO,JH4CL96826C031231,Acura,TSXAutomatic
